,block,schooldist,council,zipcode,bldgclass,landuse,lotarea,bldgarea,numfloors,unitstotal,assesstot,yearbuilt,longitude,latitude,Cluster
164161,863,2.0,2.0,10016.0,RC,5.0,8344.0,110423.0,28.0,2.0,15825600.0,2013.0,-73.9823015,40.7468562,0
164170,1114,3.0,3.0,10023.0,RM,4.0,14059.0,169100.0,27.0,95.0,23840554.0,1930.0,-73.9833386,40.7704969,2
164174,1331,2.0,4.0,10022.0,RM,4.0,6025.0,108651.0,36.0,68.0,14701492.0,2005.0,-73.9668231,40.7602609,2
164203,1081,2.0,3.0,10019.0,RM,4.0,41730.0,326404.0,25.0,348.0,50221513.0,2005.0,-73.9912745,40.766559,2
164240,1179,3.0,6.0,10023.0,RM,4.0,96044.0,547520.0,28.0,410.0,45366541.0,1962.0,-73.9872725,40.7771863,2
164290,1871,3.0,7.0,10025.0,RM,4.0,9356.0,113202.0,38.0,65.0,13490103.0,2006.0,-73.9696365,40.7967447,2
164296,1423,2.0,4.0,10021.0,RM,4.0,42175.0,366603.0,57.0,408.0,75243140.0,1950.0,-73.9617619,40.7672886,3
164309,1871,3.0,6.0,10025.0,RM,4.0,23908.0,171664.0,31.0,71.0,22912202.0,2008.0,-73.9706909,40.7971649,2
164312,699,2.0,3.0,10001.0,RM,4.0,22219.0,143052.0,25.0,41.0,22533177.0,2014.0,-74.0030029,40.7509856,2
164329,1410,2.0,4.0,10021.0,RM,4.0,8684.0,133729.0,31.0,75.0,21223346.0,1996.0,-73.9592823,40.7723189,2
164341,1510,2.0,5.0,10028.0,RM,4.0,7607.0,137006.0,31.0,93.0,19298330.0,1985.0,-73.9564421,40.7760205,2
164351,1114,3.0,3.0,10023.0,RM,4.0,57899.0,695701.0,37.0,231.0,147694487.0,2005.0,-73.9813928,40.7698598,2
164397,1069,2.0,3.0,10018.0,RM,4.0,17528.0,562325.0,51.0,600.0,103796265.0,2013.0,-73.9964987,40.7587587,3
164417,239,30.0,26.0,11101.0,RM,4.0,31367.0,489937.0,44.0,469.0,43811573.0,2017.0,-73.9361981,40.7491318,1
164425,1158,3.0,6.0,10023.0,RM,4.0,71050.0,648458.0,29.0,570.0,58001851.0,1964.0,-73.9861788,40.7759208,2
164438,879,2.0,2.0,10010.0,RM,4.0,6160.0,96420.0,21.0,96.0,13058552.0,2004.0,-73.985266,40.7400524,2
164440,1047,2.0,3.0,10019.0,RM,4.0,52868.0,813798.0,50.0,683.0,126786627.0,1978.0,-73.9842384,40.7668245,3
164464,27,2.0,1.0,10004.0,RM,4.0,24524.0,776000.0,57.0,763.0,75084930.0,1931.0,-74.0095687,40.7054608,3
164471,559,1.0,2.0,10003.0,RM,4.0,7500.0,88971.0,21.0,86.0,15450293.0,2006.0,-73.9878366,40.7329548,2
164485,710,2.0,3.0,10018.0,RM,4.0,14812.0,203794.0,30.0,230.0,34845133.0,2015.0,-73.9979714,40.7576828,2
164486,2060,13.0,35.0,11201.0,RM,4.0,21371.0,245678.0,37.0,243.0,21769364.0,2007.0,-73.9827016,40.6931935,1
164494,1049,3.0,3.0,10023.0,RM,4.0,149560.0,1928088.0,54.0,165.0,703072485.0,2004.0,-73.9830936,40.7684685,3
164497,1491,2.0,4.0,10075.0,RM,4.0,13940.0,152811.0,28.0,126.0,26184589.0,1973.0,-73.9606953,40.7760879,2
164501,1048,2.0,3.0,10019.0,RM,4.0,10042.0,257885.0,56.0,297.0,46296477.0,1987.0,-73.9830362,40.7670851,3
164514,805,2.0,3.0,10001.0,RM,4.0,32433.0,598594.0,53.0,306.0,124495293.0,2010.0,-73.990281,40.7471289,3
164523,850,2.0,2.0,10010.0,RM,4.0,20275.0,253543.0,27.0,261.0,43831354.0,1986.0,-73.9874674,40.7395394,2
164533,24,2.0,1.0,10004.0,RM,4.0,16100.0,239204.0,31.0,165.0,34129419.0,1982.0,-74.0117869,40.7060205,2
164554,1048,2.0,3.0,10019.0,RM,4.0,12251.0,218208.0,45.0,262.0,38755789.0,1982.0,-73.9845739,40.7679609,3
164574,1113,3.0,3.0,10023.0,RM,4.0,16167.0,199635.0,30.0,166.0,32227196.0,1982.0,-73.9832954,40.7699891,2
164605,1746,5.0,9.0,10035.0,RM,4.0,26773.0,355544.0,30.0,359.0,23540101.0,2007.0,-73.9444507,40.8027655,2
164613,1138,3.0,6.0,10023.0,RM,4.0,18477.0,289899.0,30.0,145.0,64895518.0,1995.0,-73.9817924,40.7740758,2
164616,1416,2.0,4.0,10065.0,RM,4.0,20128.0,244134.0,30.0,116.0,35482579.0,1967.0,-73.9650782,40.7630161,2
164629,862,2.0,4.0,10016.0,RM,4.0,21654.0,258480.0,42.0,319.0,39505500.0,2013.0,-73.9839761,40.746991,3
164634,1158,3.0,6.0,10023.0,RM,4.0,133314.0,477300.0,29.0,488.0,34751345.0,1965.0,-73.9843083,40.7767852,2
164671,1171,3.0,6.0,10023.0,RM,4.0,23635.0,219648.0,25.0,333.0,21940652.0,2006.0,-73.9899341,40.7733165,2
164674,123,2.0,1.0,10007.0,RM,4.0,29411.0,880371.0,60.5,91.0,68650149.0,1913.0,-74.0083289,40.7124573,3
164690,1051,2.0,3.0,10036.0,RM,4.0,14344.0,289281.0,40.0,264.0,26730450.0,2000.0,-73.9938997,40.7585308,3
164699,25,2.0,1.0,10004.0,RM,4.0,23649.0,377483.0,44.0,322.0,63276703.0,2005.0,-74.0103586,40.7053674,3
164727,814,2.0,4.0,10018.0,RM,4.0,17470.0,294785.0,44.0,93.0,56731508.0,2004.0,-73.9860356,40.7527744,3
164746,1116,3.0,6.0,10023.0,RM,4.0,7301.0,160124.0,40.0,56.0,28821602.0,1999.0,-73.9808618,40.7711442,3
164763,1484,2.0,5.0,10021.0,RM,4.0,43420.0,467115.0,40.0,330.0,74015968.0,1985.0,-73.9526503,40.766857,3
164775,1446,2.0,5.0,10021.0,RM,4.0,10030.0,141876.0,22.0,81.0,18044543.0,1996.0,-73.9580608,40.7683907,2
164782,172,2.0,1.0,10013.0,RM,4.0,11288.0,117020.0,24.0,164.0,13994568.0,1990.0,-74.0028138,40.7177137,2
164802,1090,2.0,3.0,10036.0,RM,4.0,70294.0,888123.0,60.0,1185.0,144359100.0,2008.0,-73.9987799,40.761531,3
164815,1040,2.0,3.0,10019.0,RM,4.0,67696.0,624065.0,39.0,707.0,94229700.0,1989.0,-73.9884918,40.7628808,3
164826,1132,3.0,3.0,10023.0,RM,4.0,14109.0,210910.0,36.0,221.0,33234747.0,1988.0,-73.9858367,40.7715594,2
164832,1415,2.0,4.0,10065.0,RM,4.0,19983.0,251954.0,43.0,230.0,42908844.0,1986.0,-73.9655911,40.7623657,3
164841,1223,3.0,6.0,10025.0,RM,4.0,40284.0,301776.0,29.0,282.0,22845649.0,1973.0,-73.9696392,40.7908106,2
164845,1179,3.0,6.0,10023.0,RM,4.0,90575.0,642284.0,28.0,550.0,61273580.0,1962.0,-73.986561,40.7784543,2
164850,868,2.0,4.0,10016.0,RM,4.0,12630.0,209528.0,54.0,180.0,29617211.0,2003.0,-73.9821994,40.7509651,3
164853,418,30.0,26.0,11101.0,RM,4.0,14931.0,203184.0,30.0,294.0,17155800.0,2015.0,-73.9372222,40.7500985,1
164868,1464,2.0,5.0,10021.0,RM,4.0,13883.0,201251.0,40.0,218.0,30842562.0,1984.0,-73.9567915,40.7661395,3
164875,1158,3.0,6.0,10023.0,RM,4.0,96925.0,496240.0,29.0,461.0,38732401.0,1963.0,-73.9859764,40.7765466,2
164879,912,2.0,2.0,10016.0,RM,4.0,16876.0,213548.0,35.0,171.0,30384917.0,1990.0,-73.9789605,40.7440203,2
164882,2061,13.0,35.0,11201.0,RM,4.0,32923.0,474430.0,34.0,441.0,51803099.0,2015.0,-73.9821859,40.6932373,1
164891,1429,2.0,4.0,10021.0,RM,4.0,12767.0,217806.0,30.0,80.0,37976407.0,2007.0,-73.9575288,40.7705067,2
164898,44,2.0,1.0,10005.0,RM,4.0,22742.0,461169.0,38.0,412.0,71506458.0,1928.0,-74.0097349,40.7077279,3
164907,1032,2.0,3.0,10036.0,RM,4.0,16590.0,508695.0,60.0,555.0,92374669.0,2004.0,-73.9922719,40.757872,3
164909,806,2.0,3.0,10001.0,RM,4.0,39700.0,417562.0,41.0,384.0,82530901.0,2014.0,-73.989855,40.7477931,3
164923,433,30.0,26.0,11101.0,RM,4.0,47779.0,681188.0,50.0,976.0,72936000.0,2015.0,-73.9423493,40.7476693,1
164930,1116,3.0,6.0,10023.0,RM,4.0,59822.0,968442.0,42.0,656.0,136530023.0,1970.0,-73.9814068,40.7715149,3
164947,859,2.0,4.0,10016.0,RM,4.0,7308.0,188351.0,51.0,260.0,39655785.0,2017.0,-73.9862031,40.7456326,3
164948,1179,3.0,6.0,10023.0,RM,4.0,96150.0,554579.0,28.0,443.0,46261352.0,1962.0,-73.9868427,40.7778505,2
164975,26,2.0,1.0,10005.0,RM,4.0,39846.0,810798.0,42.0,400.0,91610606.0,1913.0,-74.0105896,40.7065311,3
164983,1344,2.0,4.0,10022.0,RM,4.0,15053.0,215384.0,32.0,125.0,34110006.0,2007.0,-73.967569,40.7555731,2
164996,477,2.0,3.0,10013.0,RM,4.0,21487.0,233706.0,25.0,230.0,41328463.0,2016.0,-74.0056389,40.7240293,2
165032,862,2.0,4.0,10016.0,RM,4.0,25678.0,317446.0,41.0,358.0,63764573.0,2005.0,-73.9848602,40.7473287,3
165054,863,2.0,4.0,10016.0,RM,4.0,10752.0,116877.0,34.0,74.0,25594222.0,2016.0,-73.9836367,40.7474054,2
165056,1151,3.0,6.0,10023.0,RM,4.0,32233.0,385502.0,35.0,382.0,46581300.0,1991.0,-73.9877972,40.7708981,2
165071,1131,3.0,3.0,10019.0,RM,4.0,7100.0,199773.0,40.0,134.0,34579346.0,1998.0,-73.9849779,40.7695062,3
165090,1026,2.0,3.0,10019.0,RM,4.0,15940.0,233098.0,31.0,237.0,32652648.0,1979.0,-73.9826939,40.7646861,2
165103,154,15.0,33.0,11201.0,RM,4.0,8958.0,134202.0,21.0,109.0,14111298.0,2015.0,-73.988789,40.6910753,1
165138,135,2.0,1.0,10007.0,RM,4.0,18814.0,298408.0,28.0,91.0,31155222.0,1910.0,-74.0069547,40.7142661,2
165163,701,2.0,3.0,10001.0,RM,4.0,41228.0,301475.0,33.0,392.0,50956200.0,2013.0,-74.0017036,40.7519848,2
165171,1404,2.0,4.0,10021.0,RM,4.0,7531.0,124816.0,31.0,106.0,24530465.0,1986.0,-73.9619742,40.7683646,2
165186,268,30.0,26.0,11101.0,RM,4.0,14047.0,109115.0,27.0,171.0,10400216.0,2015.0,-73.9415274,40.7466286,1
165231,194,2.0,1.0,10013.0,O4,5.0,10477.0,230139.0,26.0,171.0,25753950.0,1930.0,-74.0027994,40.7189434,0
165627,1158,3.0,6.0,10023.0,D6,4.0,20708.0,229636.0,21.0,239.0,37230750.0,2016.0,-73.983933,40.7760139,2
165631,1158,3.0,6.0,10023.0,D8,3.0,5000.0,350695.0,51.0,113.0,52586550.0,2018.0,-73.9832251,40.7769662,3
165690,1787,4.0,8.0,10035.0,D9,3.0,35501.0,268639.0,35.0,100.0,9774000.0,1974.0,-73.9353713,40.8015311,2
166223,2027,5.0,9.0,10030.0,D3,3.0,84927.0,216247.0,21.0,249.0,8709300.0,1963.0,-73.9427164,40.8202375,2
166224,2027,5.0,9.0,10030.0,D3,3.0,34970.0,212887.0,21.0,238.0,8816400.0,1964.0,-73.9412175,40.8196247,2
166225,2028,5.0,9.0,10030.0,D3,3.0,59946.0,221013.0,21.0,244.0,7193700.0,1963.0,-73.9424592,40.8209647,2
169422,784,2.0,3.0,10001.0,H2,5.0,7357.0,201307.0,39.0,349.0,31244400.0,2010.0,-73.991031,40.7517923,0
169438,835,2.0,4.0,10001.0,D8,3.0,6694.0,160126.0,34.0,173.0,14914350.0,2002.0,-73.9868304,40.7487644,2
169487,1320,2.0,4.0,10017.0,O4,5.0,21087.0,408153.0,39.0,42.0,42648300.0,1971.0,-73.9720492,40.75348,0
169774,702,2.0,3.0,10001.0,O4,5.0,79943.0,1835464.0,48.0,27.0,348648750.0,2017.0,-74.0015773,40.7527011,3
177662,1958,5.0,9.0,10027.0,D7,4.0,65212.0,336334.0,29.0,315.0,11339100.0,1926.0,-73.9491704,40.8138289,2
178906,1151,3.0,6.0,10019.0,D6,4.0,28016.0,402707.0,33.0,467.0,24313950.0,1973.0,-73.9882737,40.7710986,2
195001,266,15.0,33.0,11201.0,O4,5.0,32542.0,459100.0,22.0,18.0,37085850.0,1969.0,-73.9898059,40.6914761,1
199579,1305,2.0,4.0,10022.0,H1,5.0,7500.0,138614.0,28.0,4.0,22449150.0,1927.0,-73.9719865,40.7565953,0
199580,1305,2.0,4.0,10022.0,HS,5.0,7500.0,147970.0,30.0,1.0,13761450.0,1985.0,-73.9713947,40.7563371,0
199581,1305,2.0,4.0,10022.0,HS,5.0,10744.0,159582.0,21.0,12.0,18565650.0,1963.0,-73.9709436,40.7561504,0
199675,1270,2.0,4.0,10019.0,H1,5.0,12083.0,274656.0,35.0,3.0,33238350.0,1926.0,-73.9781136,40.7624347,0
199693,23,2.0,1.0,10005.0,D9,3.0,19975.0,466820.0,30.0,540.0,74338650.0,1956.0,-74.0114624,40.7066134,2
199707,24,2.0,1.0,10004.0,O4,5.0,13220.0,370000.0,48.0,0.0,52962750.0,1932.0,-74.0116535,40.706273,3
199713,46,2.0,1.0,10005.0,O4,5.0,8615.0,173159.0,21.0,17.0,14912550.0,1932.0,-74.0113256,40.7077305,0
199714,46,2.0,1.0,10005.0,O4,5.0,32947.0,839749.0,32.0,71.0,66271950.0,1912.0,-74.0107629,40.7076263,0
199715,42,2.0,1.0,10005.0,D8,3.0,18892.0,431000.0,45.0,289.0,32504850.0,2002.0,-74.0081948,40.707363,3
199716,51,2.0,1.0,10006.0,O4,5.0,17626.0,400294.0,26.0,69.0,31275450.0,1907.0,-74.0131688,40.7080871,0
199722,27,2.0,1.0,10005.0,D5,3.0,17623.0,400531.0,37.0,482.0,46988232.0,1929.0,-74.0087752,40.7056282,2
199729,51,2.0,1.0,10006.0,O4,5.0,16844.0,281121.0,27.0,27.0,36254250.0,2017.0,-74.0129813,40.7084083,0
199731,20,2.0,1.0,10006.0,O4,5.0,15722.0,309381.0,31.0,60.0,27614700.0,1983.0,-74.0130242,40.7068548,0
199733,21,2.0,1.0,10006.0,O4,5.0,22197.0,650740.0,33.0,102.0,48196350.0,1913.0,-74.0128367,40.7071046,0
199735,27,2.0,1.0,10005.0,D5,3.0,12127.0,305271.0,25.0,339.0,34224300.0,1921.0,-74.0084001,40.7055459,2
199736,28,2.0,1.0,10004.0,D0,3.0,11934.0,239121.0,23.0,211.0,21519900.0,1926.0,-74.0096227,40.7050024,2
199737,24,2.0,1.0,10004.0,O4,5.0,44757.0,974958.0,38.0,0.0,90820350.0,1961.0,-74.0119996,40.7053123,0
199741,52,2.0,1.0,10006.0,H2,5.0,6109.0,130054.0,30.0,318.0,17689050.0,2014.0,-74.012664,40.7093333,0
199751,23,2.0,1.0,10005.0,O4,5.0,31350.0,240279.0,23.0,1.0,19003950.0,1901.0,-74.011192,40.7070306,0
199754,125,2.0,1.0,10007.0,O4,5.0,53354.0,932587.0,22.0,38.0,66784500.0,1959.0,-74.0101362,40.713286,0
199758,88,2.0,1.0,10007.0,D8,3.0,15148.0,531000.0,58.0,400.0,57694950.0,2006.0,-74.009144,40.7122184,3
199759,88,2.0,1.0,10007.0,O4,5.0,16409.0,480831.0,44.0,146.0,30617550.0,1927.0,-74.0086534,40.7119906,3
199762,126,2.0,1.0,10007.0,D8,3.0,7549.0,163340.0,43.0,52.0,14684400.0,2017.0,-74.0097935,40.7137252,3
199781,126,2.0,1.0,10007.0,D5,3.0,21826.0,620552.0,21.0,394.0,70281900.0,1964.0,-74.0095086,40.7137911,2
199788,80,2.0,1.0,10007.0,O4,5.0,36775.0,1094861.0,29.0,64.0,72030600.0,1916.0,-74.0097643,40.7108515,0
199790,80,2.0,1.0,10007.0,H1,5.0,18044.0,383166.0,58.0,3.0,38121300.0,1961.0,-74.010244,40.7111396,3
200082,580,2.0,3.0,10014.0,D9,3.0,15104.0,224400.0,21.0,124.0,34433100.0,2014.0,-74.0064401,40.7269195,2
200094,706,2.0,3.0,10001.0,O4,5.0,67397.0,2216567.0,62.0,1.0,284506650.0,2018.0,-73.9995885,40.7552291,3
200098,701,2.0,3.0,10001.0,D7,4.0,26169.0,315586.0,33.0,180.0,32611950.0,2015.0,-74.0024363,40.7524321,2
200107,701,2.0,3.0,10001.0,D8,3.0,27156.0,387468.0,34.0,374.0,35354700.0,2008.0,-74.0032989,40.7528027,2
200110,708,2.0,3.0,10018.0,D8,3.0,4875.0,270400.0,51.0,379.0,12380400.0,2020.0,-74.0004259,40.7573617,3
200114,732,2.0,3.0,10001.0,H2,5.0,10286.0,218640.0,28.0,2.0,30221100.0,2015.0,-73.9986681,40.7546801,0
200117,707,2.0,3.0,10018.0,D6,4.0,17275.0,511325.0,44.0,58.0,13215150.0,2020.0,-73.9988919,40.7556188,3
200122,705,2.0,3.0,10001.0,O4,5.0,40015.0,1178640.0,51.0,2.0,250567650.0,2015.0,-74.001765,40.75524,3
200133,708,2.0,3.0,10018.0,D6,4.0,22219.0,321693.0,39.0,253.0,51858450.0,2016.0,-73.9990471,40.7565383,3
200139,732,2.0,3.0,10001.0,O4,5.0,39779.0,515174.0,26.0,3.0,88198200.0,1962.0,-73.9965133,40.7539335,0
200143,709,2.0,3.0,10018.0,D8,3.0,59263.0,807316.0,44.0,839.0,82932750.0,2007.0,-73.9981664,40.7570598,3
200158,710,2.0,3.0,10018.0,D7,4.0,15140.0,467131.0,52.0,591.0,34049700.0,2020.0,-73.9996426,40.7584733,3
200180,758,2.0,3.0,10001.0,H2,5.0,34562.0,1300727.0,42.0,3.0,70774200.0,1929.0,-73.993644,40.7527229,3
200192,757,2.0,3.0,10001.0,H1,5.0,7406.0,120639.0,22.0,239.0,14486400.0,2013.0,-73.9951022,40.7522619,0
200193,757,2.0,3.0,10001.0,D6,4.0,45270.0,555125.0,33.0,345.0,75397500.0,2000.0,-73.994615,40.7522619,2
200194,759,2.0,3.0,10018.0,H1,5.0,8145.0,119347.0,26.0,1.0,16568550.0,2015.0,-73.993745,40.7537412,0
200196,759,2.0,3.0,10018.0,H2,5.0,12344.0,197027.0,26.0,570.0,38706300.0,2016.0,-73.9942033,40.7539361,0
200197,760,2.0,3.0,10018.0,H3,5.0,2468.0,39291.0,23.0,89.0,4135950.0,2016.0,-73.993929,40.7543121,0
200217,757,2.0,3.0,10001.0,O4,5.0,23601.0,611625.0,24.0,7.0,73304100.0,1917.0,-73.9940664,40.7519874,0
200224,760,2.0,3.0,10018.0,H2,5.0,9973.0,119685.0,21.0,292.0,20260800.0,2012.0,-73.9930844,40.7542709,0
200225,760,2.0,3.0,10018.0,H2,5.0,7406.0,94374.0,22.0,252.0,16022700.0,2015.0,-73.9935969,40.7544878,0
200227,761,2.0,3.0,10018.0,O4,5.0,7400.0,166874.0,23.0,58.0,11647350.0,1927.0,-73.992182,40.7544987,0
200228,762,2.0,3.0,10018.0,H2,5.0,12344.0,148178.0,25.0,374.0,30916800.0,2017.0,-73.9936618,40.7558135,0
200229,759,2.0,3.0,10001.0,H2,5.0,5289.0,63363.0,25.0,150.0,9005850.0,2014.0,-73.9938785,40.7534777,0
200230,760,2.0,3.0,10018.0,H2,5.0,7406.0,81000.0,25.0,1.0,14213250.0,2007.0,-73.9940878,40.7543808,0
200241,761,2.0,3.0,10018.0,H3,5.0,7357.0,102824.0,27.0,3.0,13206600.0,2012.0,-73.9925358,40.7545289,0
200250,762,2.0,3.0,10018.0,D8,3.0,17281.0,218725.0,25.0,243.0,20663550.0,2013.0,-73.992893,40.7557613,2
200253,760,2.0,3.0,10018.0,D8,3.0,12343.0,170978.0,27.0,210.0,22338900.0,2008.0,-73.9943946,40.7548227,2
200254,761,2.0,3.0,10018.0,D8,3.0,49375.0,718503.0,24.0,572.0,62403300.0,2007.0,-73.9931962,40.7549681,2
200259,763,2.0,3.0,10018.0,H2,5.0,9875.0,200590.0,35.0,1.0,29598750.0,2014.0,-73.9930842,40.7566918,0
200276,763,2.0,3.0,10018.0,H3,5.0,3497.0,71706.0,32.0,1.0,11376900.0,2006.0,-73.9928388,40.7562746,0
200284,762,2.0,3.0,10018.0,O4,5.0,9916.0,224400.0,23.0,41.0,22257450.0,1925.0,-73.9918066,40.7550311,0
200285,762,2.0,3.0,10018.0,O4,5.0,4942.0,112700.0,23.0,26.0,9276750.0,1927.0,-73.99159,40.7553358,0
200300,763,2.0,3.0,10018.0,H2,5.0,4937.0,114917.0,42.0,271.0,10718100.0,2015.0,-73.9917343,40.7561235,3
200301,787,2.0,3.0,10018.0,O4,5.0,9875.0,225858.0,23.0,83.0,12761550.0,1925.0,-73.9916262,40.7541446,0
200306,785,2.0,3.0,10018.0,O4,5.0,8275.0,189734.0,23.0,24.0,15618600.0,1925.0,-73.9903344,40.7519624,0
200311,787,2.0,3.0,10018.0,F9,6.0,13166.0,255696.0,21.0,67.0,25267050.0,1924.0,-73.9913952,40.7543696,0
200316,784,2.0,3.0,10001.0,O4,5.0,4837.0,111274.0,23.0,42.0,9724500.0,1928.0,-73.9927634,40.7525966,0
200319,763,2.0,3.0,10018.0,H2,5.0,4938.0,98738.0,33.0,248.0,18299250.0,2006.0,-73.9923695,40.7563898,0
200320,763,2.0,3.0,10018.0,H2,5.0,4937.0,102000.0,33.0,1.0,15912900.0,2006.0,-73.9925283,40.7564585,0
200323,787,2.0,3.0,10018.0,O4,5.0,13937.0,553748.0,45.0,136.0,60036750.0,1930.0,-73.9892766,40.75345,3
200332,763,2.0,3.0,10018.0,H2,5.0,3291.0,67130.0,32.0,1.0,10124100.0,2010.0,-73.9928712,40.7566012,0
200351,786,2.0,3.0,10018.0,O4,5.0,38800.0,803800.0,24.0,1.0,169273800.0,1920.0,-73.9900275,40.7528489,0
200392,811,2.0,3.0,10018.0,O4,5.0,19750.0,408511.0,22.0,88.0,34758450.0,1925.0,-73.9895332,40.7516494,0
200401,813,2.0,4.0,10018.0,O4,5.0,7989.0,204034.0,23.0,61.0,21304350.0,1928.0,-73.9870282,40.7525687,0
200402,813,2.0,3.0,10018.0,O4,5.0,18850.0,438643.0,23.0,303.0,40735800.0,1926.0,-73.9878366,40.7528624,0
200403,789,2.0,3.0,10018.0,O4,5.0,9875.0,225981.0,23.0,30.0,21330900.0,1924.0,-73.9885149,40.75446,0
200408,812,2.0,3.0,10018.0,O4,5.0,7556.0,180704.0,25.0,86.0,15359850.0,1925.0,-73.9891071,40.7525881,0
200417,996,2.0,4.0,10036.0,O4,5.0,42050.0,1039529.0,44.0,44.0,153343800.0,1968.0,-73.9838656,40.7560568,3
200422,814,2.0,4.0,10018.0,O4,5.0,28950.0,768530.0,35.0,88.0,63647550.0,1930.0,-73.9866888,40.7529556,0
200426,993,2.0,4.0,10018.0,O4,5.0,27200.0,654137.0,35.0,95.0,54464400.0,1958.0,-73.9853856,40.7540314,0
200428,812,2.0,3.0,10018.0,O4,5.0,5867.0,165000.0,22.0,34.0,9324900.0,1911.0,-73.9885045,40.7520144,0
200432,813,2.0,3.0,10018.0,O4,5.0,17725.0,464951.0,27.0,56.0,37179900.0,1927.0,-73.9878944,40.752566,0
200435,812,2.0,3.0,10018.0,O4,5.0,4582.0,108214.0,22.0,23.0,6959250.0,1925.0,-73.9883349,40.7519073,0
200436,812,2.0,3.0,10018.0,O4,5.0,19433.0,397978.0,21.0,68.0,46099800.0,1924.0,-73.9879595,40.7518551,0
200442,993,2.0,4.0,10018.0,O4,5.0,13550.0,362850.0,42.0,150.0,39620700.0,1931.0,-73.9862626,40.7546518,3
200443,813,2.0,4.0,10018.0,O4,5.0,9925.0,241001.0,23.0,63.0,20686050.0,1926.0,-73.9865663,40.7520169,0
200447,993,2.0,3.0,10018.0,O4,5.0,18225.0,494868.0,33.0,1.0,47877750.0,1929.0,-73.9871685,40.7549978,0
200449,997,2.0,4.0,10036.0,O4,5.0,33639.0,734668.0,40.0,43.0,165756600.0,1984.0,-73.9833601,40.7566716,0
200453,997,2.0,4.0,10036.0,H1,5.0,16820.0,471985.0,48.0,1.0,42365250.0,1988.0,-73.984645,40.7571548,3
200454,997,2.0,4.0,10036.0,H1,5.0,6025.0,85000.0,21.0,1.0,8795250.0,1998.0,-73.984414,40.7569133,0
200457,814,2.0,4.0,10018.0,O4,5.0,12475.0,367212.0,33.0,106.0,32472000.0,1930.0,-73.9868007,40.7532466,0
200458,815,2.0,3.0,10018.0,O4,5.0,50765.0,1088074.0,42.0,100.0,118594350.0,1969.0,-73.9875657,40.7541936,3
200460,996,2.0,4.0,10036.0,O4,5.0,25570.0,493107.0,33.0,69.0,126971550.0,1972.0,-73.9856377,40.7567707,0
200463,997,2.0,4.0,10036.0,O4,5.0,15565.0,426056.0,40.0,66.0,52282800.0,1988.0,-73.9839412,40.757034,0
200469,998,2.0,4.0,10036.0,H2,5.0,9510.0,304831.0,53.0,1.0,42398550.0,2009.0,-73.9840421,40.7575692,3
200470,1000,2.0,4.0,10036.0,H1,5.0,16066.0,369864.0,42.0,4.0,51092100.0,1909.0,-73.9840995,40.7592298,3
200472,1000,2.0,4.0,10036.0,H1,5.0,12050.0,374765.0,48.0,3.0,50791500.0,2018.0,-73.983392,40.7589305,3
200476,1008,2.0,4.0,10019.0,H3,5.0,22240.0,207700.0,26.0,6.0,41540850.0,1911.0,-73.9803981,40.7642576,0
200478,815,2.0,4.0,10018.0,O4,5.0,17700.0,361767.0,24.0,79.0,47492550.0,1926.0,-73.9865949,40.7536446,0
200479,815,2.0,4.0,10018.0,H3,5.0,7406.0,126398.0,34.0,1.0,17117100.0,1997.0,-73.9861798,40.7535759,0
200483,1009,2.0,4.0,10019.0,H3,5.0,7532.0,112850.0,28.0,2.0,15711300.0,2007.0,-73.9779577,40.7643367,0
200489,1008,2.0,4.0,10019.0,O4,5.0,29221.0,540000.0,23.0,1.0,148520700.0,1988.0,-73.9789507,40.7637468,0
200501,999,2.0,4.0,10036.0,O4,5.0,26100.0,646995.0,25.0,40.0,97104600.0,1987.0,-73.9830385,40.75814,0
200503,999,2.0,4.0,10036.0,O4,5.0,42049.0,1047390.0,42.0,50.0,207316350.0,1970.0,-73.9825188,40.7578984,3
200509,1008,2.0,4.0,10019.0,O4,5.0,5021.0,87573.0,27.0,1.0,9125550.0,2018.0,-73.9783731,40.7636946,0
200510,1016,2.0,3.0,10036.0,RC,5.0,19982.0,487156.0,30.0,1332.0,104575179.0,1961.0,-73.9883084,40.7587088,0
200527,1018,2.0,3.0,10036.0,H2,5.0,5020.0,61892.0,21.0,0.0,2507400.0,0.0,-73.9863735,40.7593701,0
200528,1019,2.0,3.0,10036.0,D6,4.0,13983.0,463143.0,52.0,465.0,53877600.0,2001.0,-73.9869978,40.7605092,3
200543,1016,2.0,3.0,10036.0,O4,5.0,65764.0,1721814.0,54.0,1.0,364938750.0,1970.0,-73.9864388,40.7579291,3
200555,1020,2.0,3.0,10036.0,D8,3.0,24100.0,475327.0,42.0,483.0,64098900.0,1989.0,-73.9860916,40.7608934,2
200565,1022,2.0,3.0,10019.0,O4,5.0,90400.0,2438059.0,48.0,47.0,418591800.0,1972.0,-73.9847016,40.7621064,3
200570,1021,2.0,4.0,10019.0,O4,5.0,22015.0,561139.0,34.0,7.0,85324500.0,1988.0,-73.9839114,40.7608848,0
200583,1024,2.0,3.0,10019.0,O4,5.0,23900.0,762619.0,35.0,1.0,143442450.0,1987.0,-73.9835462,40.7631025,0
200596,1024,2.0,3.0,10019.0,D8,3.0,29125.0,542276.0,62.0,428.0,81288900.0,2015.0,-73.9840731,40.763561,3
